case_id,open_date,close_date,target_close_date,case_topic,service_name,assigned_department,assigned_team,case_status,closure_reason,closure_comments,on_time,report_source,full_address,street_number,street_name,zip_code,neighborhood,public_works_district,city_council_district,fire_district,police_district,ward,precinct,longitude,latitude
BCS-00127939,2025-12-11 14:01:15.192+00,2026-01-16 13:49:02+00,2025-12-14 14:01:15.192+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Transitioned,,OVERDUE,Call,"64-66 Salem St, Boston, MA 02113",68,Salem St,02113,North End,1B,1,3,A1,03,04,-71.0560755,42.363495
BCS-00127955,2025-12-11 14:09:07.13+00,2025-12-15 13:01:56+00,2025-12-14 14:09:07.13+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Transitioned,,OVERDUE,Call,"28 Park View St, Boston, MA 02121",28,Park View St,02121,Roxbury,10B,7,9,B2,12,07,-71.092602,42.310647
BCS-00127961,2025-12-11 14:17:39.694+00,2025-12-11 17:45:50+00,2025-12-14 14:18:38.688562+00,Street Light Knockdown,Street Light Knockdown,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,belongs to feast,ONTIME,Call,Fleet St & North St,296,North St,02109,North End,1B,1,3,A1,03,01,-71.0517817,42.36419104
BCS-00127965,2025-12-11 14:28:57.166+00,2025-12-11 14:38:02+00,2025-12-14 14:28:57.166+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,Closed,Transitioned,,ONTIME,Call,Medford St & Monument St,170,Medford St,02129,Charlestown,1A,1,3,A15,02,08,-71.05894592,42.37967066
BCS-00127968,2025-12-11 14:29:53.041+00,,2025-12-14 14:29:53.041+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,"885 River St, Boston, MA 02136",885,River St,02136,Hyde Park,8B,5,12,E18,18,15,-71.1100845,42.262227
BCS-00128019,2025-12-11 15:29:29.351065+00,2025-12-12 11:28:24+00,2025-12-14 15:29:29.351065+00,Pruning Request,Pruning Request,Parks & Recreation,Urban Forestry,Closed,Noted,Duplicate of existing case number 101006263032 where the tree has been inspected for pruning and will be completed by a city of Boston contractor.,ONTIME,BOS311,"37 Greenwich Park, Boston, MA 02118",37,Greenwich Park,02118,South End,1C,7,4,D4,04,05,-71.0809425,42.343092
BCS-00128034,2025-12-11 15:50:56.564+00,2025-12-12 11:30:08+00,2025-12-14 15:50:56.564+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"1606-1622 Commonwealth Ave, Brighton, MA 02135",1622,Commonwealth Ave,02135,Brighton,4,9,11,D14,21,12,-71.142687,42.343299
BCS-00128076,2025-12-11 17:52:02.696+00,2025-12-11 20:00:08+00,2025-12-14 17:52:02.696+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"59-69 Monsignor Patrick J. Lydon Way 102, Dorchester, MA 02124",59-69,Monsignor Patrick J. Lydon Way,02124,Dorchester,7A,3,8,C11,16,06,-71.059526,42.288904
BCS-00128080,2025-12-11 18:09:55.765+00,2025-12-11 19:30:03+00,2025-12-14 18:09:55.765+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"E Seventh St & N St, South Boston, MA 02127",,E Seventh St & N St,02127,South Boston,5,2,6,C6,06,09,-71.031186,42.332382
BCS-00128082,2025-12-11 18:12:12.305+00,,2025-12-14 18:12:12.305+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,"70 Hazleton St, Boston, MA 02126",70,Hazleton St,02126,Mattapan,7B,4,12,B3,14,08,-71.0966295,42.280407
BCS-00128085,2025-12-11 18:26:27.312+00,2025-12-12 14:00:09+00,2025-12-14 18:26:27.312+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"1612 Commonwealth Ave, Brighton, MA 02135",1612,Commonwealth Ave,02135,Brighton,4,9,11,D14,21,12,-71.14265031,42.34332838
BCS-00128087,2025-12-11 18:37:59.662+00,2025-12-11 20:00:12+00,2025-12-14 18:37:59.662+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"31 Regis Rd 2, Mattapan, MA 02126",31,Regis Rd,02126,Mattapan,7B,5,12,B3,18,21,-71.09584,42.27042
BCS-00128091,2025-12-11 18:57:13.560769+00,,2025-12-14 18:57:13.560769+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,Knox St & Melrose St,43,Melrose St,02116,Bay Village,1C,2,4,A1,05,13,-71.06876395,42.34885074
BCS-00128092,2025-12-11 19:02:30.022+00,2025-12-11 19:30:07+00,2025-12-14 19:02:30.022+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"18 Taft St 3, Dorchester, MA 02125",18,Taft St,02125,Dorchester,3,3,7,C11,13,08,-71.05784,42.31711
BCS-00128105,2025-12-11 20:11:32.757+00,2025-12-11 22:30:06+00,2025-12-14 20:11:32.757+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"30 Kensington Park, Roxbury, MA 02119",30,Kensington Park,02119,Roxbury,10B,7,9,B2,12,01,-71.082594,42.322221
BCS-00128107,2025-12-11 20:17:39.397628+00,,2025-12-14 20:17:39.397628+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,"2-14 Cumston St, Boston, MA 02118",14,Rutland St,02118,South End,1C,2,4,D4,09,01,-71.0749125,42.338718
BCS-00128113,2025-12-11 20:40:36.937485+00,2026-01-22 10:50:02+00,2025-12-14 20:40:36.937485+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,,OVERDUE,BOS311,"13 Harvard St, Boston, MA 02129",13,Harvard St,02129,Charlestown,1A,1,3,A15,02,03,-71.062938,42.372261
BCS-00128116,2025-12-11 21:23:37.799+00,2025-12-12 08:30:17+00,2025-12-14 21:23:37.799+00,Lost Pet,Lost Pet,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"33 Regis Rd, Mattapan, MA 02126",33,Regis Rd,02126,Mattapan,7B,5,12,B3,18,21,-71.095806,42.270507
BCS-00128138,2025-12-11 22:29:53.816+00,2025-12-12 01:30:03+00,2025-12-14 22:30:02.325831+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,DOT lights and they werte on scene working on them,ONTIME,Call,Albany St & Broadway,90,Traveler St,02118,South End,1C,3,4,D4,03,15,-71.06206392,42.34402658
BCS-00128139,2025-12-11 22:33:14.508+00,2025-12-15 23:56:02+00,2025-12-14 22:34:02.070065+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,,OVERDUE,Call,Atlantic Ave & Summer St,,Atlantic Ave & Summer St,02110,Downtown,1C,2,3,A1,03,14,-71.05542579,42.35258867
BCS-00128140,2025-12-11 22:34:49.742+00,,2025-12-14 22:34:49.742+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,Boylston St & Essex St,626,Washington St,02111,Downtown,1C,2,3,A1,03,08,-71.06260897,42.35237253
BCS-00128141,2025-12-11 22:36:23.474+00,,2025-12-14 22:36:23.474+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,Harrison Ave & Knapp St,84,Harrison Ave,02111,Chinatown,1C,2,4,A1,03,08,-71.06143575,42.35083435
BCS-00128142,2025-12-11 22:37:12.652+00,,2025-12-14 22:37:12.652+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,Harrison Ave & Hudson St,288,Harrison Ave,02111,Chinatown,1C,2,4,A1,03,14,-71.06295646,42.34705328
BCS-00128145,2025-12-11 23:53:06.194322+00,,2025-12-14 23:53:06.194322+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,BOS311,"100 Clarendon St, Boston, MA 02116",100,Clarendon St,02116,Back Bay,1C,2,4,D4,04,03,-71.0742465,42.348051
BCS-00128150,2025-12-12 07:52:44.460945+00,2025-12-12 08:30:02+00,2025-12-15 07:52:44.460945+00,Fallen Tree or Branches,Fallen Tree or Branches,Parks & Recreation,Urban Forestry,Closed,Resolved,Tree division came inspected the case not our issue. DR HC GR CC.,ONTIME,BOS311,"38 Tonawanda St, Boston, MA 02124",38,Tonawanda St,02124,Dorchester,3,4,7,C11,17,02,-71.0664885,42.298722
BCS-00128151,2025-12-12 08:04:49.015825+00,2025-12-12 08:48:02+00,2025-12-15 08:04:49.015825+00,Fallen Tree or Branches,Fallen Tree or Branches,Parks & Recreation,Urban Forestry,Closed,Resolved,"tree was removed by JB, IT, JL, OD",ONTIME,BOS311,"429 Dudley St, Boston, MA 02119",429,Dudley St,02119,Roxbury,3,7,7,B2,08,05,-71.0749125,42.324669
BCS-00128190,2025-12-12 09:34:32.339+00,2025-12-17 10:50:02+00,2025-12-15 09:34:32.339+00,Street Light Other,Street Light Other,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,,OVERDUE,Call,"262-268 Washington St, Boston, MA 02109",262,Washington St,02109,Downtown,1C,1,3,A1,03,06,-71.0578395,42.357753
BCS-00128207,2025-12-12 10:26:53.509332+00,2025-12-12 11:45:11+00,2025-12-15 10:26:53.509332+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,BOS311,"324-326 Chestnut Hill Ave, Boston, MA 02135",,Chestnut Hill Ave,02135,Brighton,4,9,11,D14,21,16,-71.1526005,42.337746
BCS-00128211,2025-12-12 10:37:51.514964+00,2025-12-12 11:45:14+00,2025-12-15 10:37:51.514964+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,ONTIME,BOS311,"617 E Fifth St, Boston, MA 02127",617,E Fifth St,02127,South Boston,5,2,6,C6,06,08,-71.0357715,42.333786
BCS-00128223,2025-12-12 11:03:20.051+00,2025-12-12 13:15:12+00,2025-12-15 11:03:20.051+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"125 Farragut Rd, South Boston, MA 02127",125,Farragut Rd,02127,South Boston,5,2,6,C6,06,09,-71.025318,42.333975
BCS-00128240,2025-12-12 11:29:22.65+00,,2025-12-15 11:29:22.65+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,"25 Washington St, Boston, MA 02129",25,Washington St,02129,Charlestown,1A,1,3,A15,02,01,-71.064441,42.373008
BCS-00128243,2025-12-12 11:32:15.381+00,,2025-12-15 11:32:15.381+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,In progress,,,OVERDUE,Call,"63 Rutherford Ave, Boston, MA 02129",15,Washington St,02129,Charlestown,1A,1,3,A15,02,03,-71.064009,42.372882
BCS-00128254,2025-12-12 11:39:09.342+00,2025-12-12 12:24:01+00,2025-12-15 11:39:09.342+00,Fallen Tree or Branches,Fallen Tree or Branches,Parks & Recreation,Urban Forestry,Closed,Resolved,Removed two broken limbs from city sidewalk and street.,ONTIME,Call,Bird St & Cedar Pl,61,Bird St,02125,Dorchester,3,4,7,B2,15,01,-71.069234,42.3145305
BCS-00128313,2025-12-12 12:46:06.062+00,2025-12-29 08:45:00+00,2025-12-15 12:46:06.062+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Noted,,OVERDUE,Call,"117 Sheridan St, Jamaica Plain, MA 02130",117,Sheridan St,02130,Jamaica Plain,2,6,9,E13,19,01,-71.10567,42.318873
BCS-00128372,2025-12-12 14:35:37.845469+00,2025-12-30 11:22:06+00,2025-12-15 14:35:37.845469+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,"Had to troubleshoot overhead wires, found and repaired bad connections",OVERDUE,BOS311,"173 Stratford St, Boston, MA 02132",173,Stratford St,02132,West Roxbury,6B,6,10,E5,20,11,-71.1472095,42.280929
BCS-00128402,2025-12-12 15:09:10.349+00,2025-12-12 18:30:06+00,2025-12-15 15:09:10.349+00,Wild Animal Issue,Wild Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"235 Western Ave, Allston, MA 02134",235,Western Ave,02134,Allston,4,9,11,D14,22,01,-71.1318015,42.363648
BCS-00128424,2025-12-12 15:39:55.45+00,2025-12-17 07:42:06+00,2025-12-15 15:39:55.45+00,Street Light Outage,Street Light Outage,Public Works Department (PWD),PWD Street Lighting,Closed,Resolved,,OVERDUE,Call,"25 Hazelmere Rd, Boston, MA 02131",25,Hazelmere Rd,02131,Roslindale,6B,5,10,E5,20,01,-71.1344205,42.294042
BCS-00128427,2025-12-12 15:43:42.080056+00,2025-12-14 08:36:01+00,2025-12-15 15:43:42.080056+00,Fallen Tree or Branches,Fallen Tree or Branches,Parks & Recreation,Urban Forestry,Closed,Noted,No tree emergency found at this location also is a private way. JB,ONTIME,BOS311,"6 Adams St, Boston, MA 02136",6,Adams St,02136,Hyde Park,8A,5,10,E18,18,19,-71.1291015,42.252615
BCS-00128436,2025-12-12 15:50:15.493+00,2025-12-12 19:30:05+00,2025-12-15 15:50:15.493+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"36 San Juan St, South End, MA 02118",36,San Juan St,02118,South End,1C,2,4,D4,09,01,-71.0745705,42.34104
BCS-00128446,2025-12-12 16:01:50.992+00,2025-12-12 19:30:08+00,2025-12-15 16:01:50.992+00,Domestic Animal Issue,Domestic Animal Issue,Animal Care & Control,Animal control staff,Closed,Resolved,,ONTIME,Call,"34 Victory Rd, Dorchester, MA 02122",34,Victory Rd,02122,Dorchester,7A,3,7,C11,16,02,-71.0541315,42.296121
BCS-00128443,2025-12-12 16:01:57.829095+00,2025-12-19 09:34:02+00,2025-12-21 12:23:59.114039+00,Tree or Stump Removal,Tree or Stump Removal,Parks & Recreation,Urban Forestry,Closed,Noted,"Public shade trees are protected by MGL chapt 87. Upon inspection, the tree is healthy and will not be removed for the reason given. The tree is producing active wound wood around the vehicle strikes. There is no observable shifting of the root plate.",ONTIME,BOS311,"182 Park St, Boston, MA 02132",182,Park St,02132,West Roxbury,6B,6,10,E5,20,11,-71.1526095,42.283521
